Entity,Code,Year,Average annual hours worked per employed person (Bick et al 2019),Annual working hours per worker,Annual working hours for full-time production workers in non-agricultural activities (Huberman & Minns 2007),143615-annotations,Average annual hours actually worked per worker (OECD)
Portugal,PRT,1972,,2101.42927870173,,,1939
Portugal,PRT,1973,,2100.0728866917684,,,1927
Portugal,PRT,1974,,2109.889958462179,,,1915
Portugal,PRT,1975,,2110.0254218759787,,,1904
Portugal,PRT,1976,,2105.6685409550582,,,1892
Portugal,PRT,1977,,2106.602032530596,,,1881
Portugal,PRT,1978,,2091.966986415001,,,1870
Portugal,PRT,1979,,2076.958582106729,,,1859
Portugal,PRT,1980,,2058.1627344262856,,,1849
Portugal,PRT,1981,,2040.8198738472229,,,1838
Portugal,PRT,1982,,2020.728746496359,,,1827
Portugal,PRT,1983,,2002.7320532083768,,,1817
Portugal,PRT,1984,,1985.7291143674368,,,1806
Portugal,PRT,1985,,1971.3137835062944,,,1796
Portugal,PRT,2016,,1884.829650785185,,,1737
Portugal,PRT,2017,,1873.6190813309456,,,1727
Portugal,PRT,2018,,1867.852012225148,,,1722
Portugal,PRT,2019,,1864.58836048923,,,1719
Romania,ROU,1995,,1822.645405638046,,,
Romania,ROU,1996,,1861.463547043537,,,
Romania,ROU,1997,,1860.523919201546,,,
Romania,ROU,1998,,1859.1493253018623,,,
Romania,ROU,1999,,1850.0446778130904,,,
Romania,ROU,2000,,1852.9989973634367,,,
Romania,ROU,2001,,1852.4804594034133,,,
Romania,ROU,2002,,1867.176176897607,,,
Romania,ROU,2003,,1837.059899262232,,,
Romania,ROU,2004,,1886.580571428572,,,
Romania,ROU,2005,,1876.9961022371192,,,
Romania,ROU,2006,,1836.0745405364955,,,
Romania,ROU,2007,,1839.9407697820493,,,
Romania,ROU,2008,,1835.2521075744464,,,
Romania,ROU,2009,,1815.4971110445708,,,
Romania,ROU,2010,,1840.6689894671688,,,
Romania,ROU,2011,,1849.269245661586,,,
Romania,ROU,2012,,1811.5428036042704,,,
Romania,ROU,2013,,1806.45692813966,,,
Romania,ROU,2014,,1792.5335278993814,,,
Romania,ROU,2015,,1785.671088590966,,,
Romania,ROU,2016,,1809.0284236499951,,,
Romania,ROU,2017,,1785.7967605894892,,,
Romania,ROU,2018,,1787.7663730725665,,,
Romania,ROU,2019,,1791.7354291728834,,,
Russia,RUS,1992,,1933,,,1933
Russia,RUS,1993,,1939,,,1939
Russia,RUS,1994,,1895,,,1895
Russia,RUS,1995,,1891,,,1891
Russia,RUS,1996,,1894,,,1894
Russia,RUS,1997,,1951,,,1951
Russia,RUS,1998,,1946,,,1946
Russia,RUS,1999,,1964,,,1964
Russia,RUS,2000,,1982,,,1982
Russia,RUS,2001,,1980,,,1980
Russia,RUS,2002,,1982,,,1982
Russia,RUS,2003,,1993,,,1993
Russia,RUS,2004,,1993,,,1993
Russia,RUS,2005,,1989,,,1989
Russia,RUS,2006,,1998,,,1998
Russia,RUS,2007,,1999,,,1999
Russia,RUS,2008,,1997,,,1997
Russia,RUS,2009,,1974,,,1974
Russia,RUS,2010,,1976,,,1976
Russia,RUS,2011,,1979,,,1979
Russia,RUS,2012,,1982,,,1982
Russia,RUS,2013,,1980,,,1980
Russia,RUS,2014,,1985,,,1985
Russia,RUS,2015,,1978,,,1978
Russia,RUS,2016,,1974,,,1974
Russia,RUS,2017,,1979,,,1979
Russia,RUS,2018,,1970,,,1970
Russia,RUS,2019,,1965,,,1965
Singapore,SGP,1960,,2400.3904262894707,,,
Singapore,SGP,1961,,2395.051009749276,,,
Singapore,SGP,1962,,2389.723470180709,,,
Singapore,SGP,1963,,2384.407781164693,,,
Singapore,SGP,1964,,2379.103916340919,,,
Singapore,SGP,1965,,2373.811849407712,,,
Singapore,SGP,1966,,2368.531554121902,,,
Singapore,SGP,1967,,2363.263004298696,,,
Singapore,SGP,1968,,2358.0061738115446,,,
Singapore,SGP,1969,,2352.7610365920154,,,
Singapore,SGP,1970,,2347.5275666296616,,,
Singapore,SGP,1971,,2347.471125234332,,,
Singapore,SGP,1972,,2347.383976495158,,,
Singapore,SGP,1973,,2347.305265022924,,,
Singapore,SGP,1974,,2347.299773496622,,,
Singapore,SGP,1975,,2326.0077037792216,,,
Singapore,SGP,1976,,2352.151567647683,,,
Singapore,SGP,1977,,2297.7609593120305,,,
Singapore,SGP,1978,,2297.0075986712177,,,
Singapore,SGP,1979,,2272.6187095288165,,,
Singapore,SGP,1980,,2281.1913850224087,,,
Singapore,SGP,1981,,2308.3128852331147,,,
Singapore,SGP,1982,,2314.7853058964624,,,
Singapore,SGP,1983,,2320.0681251926044,,,
Singapore,SGP,1984,,2329.584559096328,,,
Singapore,SGP,1985,,2288.4952089148314,,,
Singapore,SGP,1986,,2322.786802353514,,,
Singapore,SGP,1987,,2353.905845166698,,,
Singapore,SGP,1988,,2367.778114343655,,,
Singapore,SGP,1989,,2427.181350094085,,,
Singapore,SGP,1990,,2431.687529621363,,,
Singapore,SGP,1991,,2451.962451326159,,,
Singapore,SGP,1992,,2455.633330644672,,,
Singapore,SGP,1993,,2482.5959451681338,,,
Singapore,SGP,1994,,2498.5400613570923,,,
Singapore,SGP,1995,,2512.1887529966,,,
Singapore,SGP,1996,,2533.2265319773533,,,
Singapore,SGP,1997,,2547.505948307338,,,
Singapore,SGP,1998,,2535.098275234116,,,
Singapore,SGP,1999,,2556.511322932088,,,
Singapore,SGP,2000,,2574.278334340168,,,
Singapore,SGP,2001,,2553.5078887494365,,,
Singapore,SGP,2002,,2545.019339475091,,,
Singapore,SGP,2003,,2550.024045717861,,,
Singapore,SGP,2004,,2515.5841119738225,,,
Singapore,SGP,2005,,2515.7248010222056,,,
Singapore,SGP,2006,,2507.1008726359023,,,
Singapore,SGP,2007,,2484.901275989456,,,
Singapore,SGP,2008,,2477.4690800489825,,,
Singapore,SGP,2009,,2440.5143381977755,,,
Singapore,SGP,2010,,2476.2314600838,,,
Singapore,SGP,2011,,2433.726248069556,,,
Singapore,SGP,2012,,2441.263749486224,,,
Singapore,SGP,2013,,2430.666637189011,,,
Singapore,SGP,2014,,2390.985746278379,,,
Singapore,SGP,2015,,2362.423601935688,,,
Singapore,SGP,2016,,2351.11128431388,,,
Singapore,SGP,2017,,2333.3446982611663,,,
Singapore,SGP,2018,,2306.0086883635418,,,
Singapore,SGP,2019,,2330.165874861756,,,
Slovakia,SVK,1990,,1827.6454916759503,,,
Slovakia,SVK,1991,,1827.734312937463,,,
Slovakia,SVK,1992,,1827.675098763088,,,
Slovakia,SVK,1993,,1827.803396140884,,,
Slovakia,SVK,1994,,1827.4283730365407,,,
Slovakia,SVK,1995,,1853.0483724770904,,,1853
Slovakia,SVK,1996,,1819.63218989266,,,1820
Slovakia,SVK,1997,,1829.9979801870445,,,1830
Slovakia,SVK,1998,,1821.8607087740163,,,1822
Slovakia,SVK,1999,,1816.240636454757,,,1816
Slovakia,SVK,2000,,1815.606094278589,,,1816
Slovakia,SVK,2001,,1800.735572130753,,,1801
Slovakia,SVK,2002,,1754.0740086636151,,,1754
Slovakia,SVK,2003,,1697.5651186379807,,,1698
Slovakia,SVK,2004,,1741.994328048917,,,1742
Slovakia,SVK,2005,,1769.487914749798,,,1769
Slovakia,SVK,2006,,1774.4540163853706,,,1774
Slovakia,SVK,2007,,1791.2010730510758,,,1791
Slovakia,SVK,2008,,1793.356889201385,,,1793
Slovakia,SVK,2009,,1780.33824143503,,,1780
Slovakia,SVK,2010,,1805.1501967905167,,,1805
Slovakia,SVK,2011,,1793.0127563611993,,,1793
Slovakia,SVK,2012,,1789.042422706309,,,1789
Slovakia,SVK,2013,,1771.614095107766,,,1772
Slovakia,SVK,2014,,1759.6131615050715,,,1760
Slovakia,SVK,2015,,1754.0862776233955,,,1754
Slovakia,SVK,2016,,1740.0107709872686,,,1740
Slovakia,SVK,2017,,1713.7809514977278,,,1714
Slovakia,SVK,2018,,1703.9253688168933,,,1704
Slovakia,SVK,2019,,1694.940165219095,,,1695
Slovenia,SVN,1995,,1755.7049162556236,,,1755
Slovenia,SVN,1996,,1727.595474302399,,,1727
Slovenia,SVN,1997,,1715.105668709445,,,1715
Slovenia,SVN,1998,,1728.2946523219885,,,1728
Slovenia,SVN,1999,,1730.075521990227,,,1730
Slovenia,SVN,2000,,1710.0728075737368,,,1710.09999999999
Slovenia,SVN,2001,,1695.8552996293356,,,1695.9
Slovenia,SVN,2002,,1720.4905401934766,,,1720.5
Slovenia,SVN,2003,,1723.7885651716513,,,1723.8
Slovenia,SVN,2004,,1736.5251452850584,,,1736.5
Slovenia,SVN,2005,,1696.547867420902,,,1696.59999999999
Slovenia,SVN,2006,,1667.4187639628574,,,1667.4
Slovenia,SVN,2007,,1654.9102569356226,,,1654.9
Slovenia,SVN,2008,,1673.4810550408283,,,1673.5
Slovenia,SVN,2009,,1678.9882833538263,,,1679
Slovenia,SVN,2010,,1680.3325652363455,,,1680.3
Slovenia,SVN,2011,,1663.3591976774874,,,1663.4
Slovenia,SVN,2012,,1644.352432109818,,,1644.3
Slovenia,SVN,2013,,1662.239277360382,,,1662.2
Slovenia,SVN,2014,,1681.7499758498182,,,1681.8
Slovenia,SVN,2015,,1687.312737058462,,,1687.3
Slovenia,SVN,2016,,1652.38466983096,,,1652.4
Slovenia,SVN,2017,,1621.4987466645105,,,1621.5
Slovenia,SVN,2018,,1598.7038561015754,,,1598.7
Slovenia,SVN,2019,,1592.9339036737194,,,1592.9
South Africa,ZAF,2001,,2376.338138931824,,,
South Africa,ZAF,2002,,2382.765846902073,,,
South Africa,ZAF,2003,,2318.679372463569,,,
South Africa,ZAF,2004,,2342.2733825493747,,,
South Africa,ZAF,2005,,2399.428116156201,,,
South Africa,ZAF,2006,,2315.7480219648405,,,
South Africa,ZAF,2007,,2322.122790577897,,,
South Africa,ZAF,2008,,2284.234372108903,,,
South Africa,ZAF,2009,,2249.3082292443014,,,
South Africa,ZAF,2010,,2235.742973779368,,,
South Africa,ZAF,2011,,2254.585654234207,,,
South Africa,ZAF,2012,,2224.1081947276875,,,
South Africa,ZAF,2013,,2211.986347030726,,,
South Africa,ZAF,2014,,2209.0914665506566,,,
South Africa,ZAF,2016,,2218.4550675406,,,
South Africa,ZAF,2017,,2197.0332628526144,,,
South Africa,ZAF,2018,,2191.363361582188,,,
South Africa,ZAF,2019,,2191.363361582188,,,
South Korea,KOR,1953,,2484.4867731569875,,,
South Korea,KOR,1954,,2520.635206954234,,,
South Korea,KOR,1955,,2557.309588114176,,,
South Korea,KOR,1956,,2594.5175689912667,,,
South Korea,KOR,1957,,2632.266913279101,,,
South Korea,KOR,1958,,2670.565497630365,,,
South Korea,KOR,1959,,2709.421313300349,,,
South Korea,KOR,1960,,2748.84246781438,,,
South Korea,KOR,1961,,2788.837186659506,,,
South Korea,KOR,1962,,2829.413815000804,,,
South Korea,KOR,1963,,2870.5808194226483,,,
South Korea,KOR,1964,,2779.9308988093017,,,
South Korea,KOR,1965,,2900.7974596270974,,,
South Korea,KOR,1966,,2882.667475504428,,,
South Korea,KOR,1967,,2918.9274437497666,,,
South Korea,KOR,1968,,2973.317396117775,,,
South Korea,KOR,1969,,3039.7940045675623,,,
South Korea,KOR,1970,,2918.927443749766,,,
South Korea,KOR,1971,,2913.085126914007,,,
South Korea,KOR,1972,,2907.230374325146,,,
South Korea,KOR,1973,,2901.447749104614,,,
South Korea,KOR,1974,,2895.6477138296204,,,
South Korea,KOR,1975,,2889.852652855888,,,
South Korea,KOR,1976,,2884.037694677111,,,
South Korea,KOR,1977,,2878.3147610717074,,,
South Korea,KOR,1978,,2872.532135851176,,,
South Korea,KOR,1979,,2866.856458107797,,,
South Korea,KOR,1980,,2860.9420139037084,,,
South Korea,KOR,1981,,2876.9249301825603,,,
South Korea,KOR,1982,,2889.911049659021,,,
South Korea,KOR,1983,,2907.891830472668,,,
South Korea,KOR,1984,,2903.89610140298,,,
South Korea,KOR,1985,,2878.922794717354,,,
South Korea,KOR,1986,,2907.891830472667,,,
South Korea,KOR,1987,,2876.9249301825603,,,
South Korea,KOR,1988,,2830.9740458809983,,,
South Korea,KOR,1989,,2728.084022336307,,,
South Korea,KOR,1990,,2674.1416798953687,,,
South Korea,KOR,1991,,2658.158763616517,,,
South Korea,KOR,1992,,2636.182253733183,,,
South Korea,KOR,1993,,2653.1641022794324,,,
South Korea,KOR,1994,,2637.18118600068,,,
South Korea,KOR,1995,,2645.1726441400565,,,
South Korea,KOR,1996,,2634.184389198389,,,
South Korea,KOR,1997,,2579.243114490054,,,
South Korea,KOR,1998,,2485.343481352136,,,
South Korea,KOR,1999,,2492.336007224115,,,
South Korea,KOR,2000,,2509.317855770264,,,
South Korea,KOR,2001,,2496.331736293804,,,
South Korea,KOR,2002,,2461.3691069339084,,,
South Korea,KOR,2003,,2421.4118162369286,,,
South Korea,KOR,2004,,2389.445983679424,,,
South Korea,KOR,2005,,2348.489760714948,,,
South Korea,KOR,2006,,2343.4950993778625,,,
South Korea,KOR,2007,,2303.537808680883,,,
South Korea,KOR,2008,,2216.630701414944,,,
South Korea,KOR,2009,,2167.461498843277,,,
South Korea,KOR,2010,,2153.4132477281046,,,
South Korea,KOR,2011,,2126.319817340428,,,
South Korea,KOR,2012,,2110.264662509818,,,
South Korea,KOR,2013,,2100.230124034562,,,
South Korea,KOR,2014,,2070.312296310026,,,
South Korea,KOR,2015,,2077.293100616173,,,
South Korea,KOR,2016,,2062.334165117327,,,
South Korea,KOR,2017,,2012.4712925821711,,,
South Korea,KOR,2018,,1987.5397228404936,,,
South Korea,KOR,2019,,1979.5262575735223,,,
Spain,ESP,1986,1747.73461914062,1768.667404687326,,,1785.2
Spain,ESP,1987,1812.67077636719,1760.6494028527336,,,1777.09999999999
Spain,ESP,1988,1785.98327636719,1756.5784019212515,,,1773
Spain,ESP,1989,1793.92065429688,1744.5603991714222,,,1760.9
Spain,ESP,1990,1794.10119628906,1746.5283996217188,1832,,1762.9
Spain,ESP,1991,1787.52014160156,1755.5294016812306,,,1772
Spain,ESP,1992,1783.23034667969,1747.5653998589942,,,1763.9
Spain,ESP,1993,1774.95568847656,1739.5523980255457,,,1755.8
Spain,ESP,1994,1779.01818847656,1738.5073977864402,,,1754.8
Spain,ESP,1995,1781.42919921875,1738.796397852566,,,1754.8
Spain,ESP,1996,1772.56335449219,1740.339289270777,,,1749.7
Spain,ESP,1997,1772.32043457031,1742.6367719153895,,,1749.7
Spain,ESP,1998,1778.97009277344,1751.1058706062418,,,1753.8
Spain,ESP,1999,1769.57531738281,1756.2737336801497,,,1753.8
Spain,ESP,2000,1771.57238769531,1752.820758387454,1815,,1752.8
Spain,ESP,2001,1776.9794921875,1762.0697833549823,,,1762.09999999999
Spain,ESP,2002,1753.7841796875,1763.6474183052765,,,1763.59999999999
Spain,ESP,2003,1743.55554199219,1754.6331701272568,,,1754.59999999999
Spain,ESP,2004,1766.13513183594,1739.901200090972,,,1739.9
Spain,ESP,2006,1737.96264648438,1713.7406336685794,,,1713.7
Spain,ESP,2007,1717.79028320312,1701.30779766684,,,1701.3
Spain,ESP,2008,1708.84533691406,1710.1262024617738,,,1710.09999999999
Spain,ESP,2009,1682.60461425781,1715.8045586198211,,,1715.8
Spain,ESP,2010,1684.80346679688,1705.7755345818443,,,1705.8
Spain,ESP,2011,1665.00024414062,1710.6916594777706,,,1710.7
Spain,ESP,2012,1669.02392578125,1696.7266181136667,,,1696.7
Spain,ESP,2013,1649.59655761719,1689.8244096434269,,,1689.8
Spain,ESP,2014,1662.50708007812,1690.5639965087253,,,1690.59999999999
Spain,ESP,2015,1660.46740722656,1694.2371882233329,,,1694.2
Spain,ESP,1950,,2209.257148695539,2052,,
Spain,ESP,1951,,2205.0786032495457,,,
Spain,ESP,1952,,2201.0160316670763,,,
Spain,ESP,1953,,2197.0557747285584,,,
Spain,ESP,1954,,2214.1141206567286,,,
Spain,ESP,1955,,2196.024463338667,,,
Spain,ESP,1956,,2179.888705477946,,,
Spain,ESP,1957,,2164.8122727983127,,,
Spain,ESP,1958,,2150.180050868489,,,
Spain,ESP,1959,,2139.628331773751,,,
Spain,ESP,1960,,2130.3740283524685,2042,,
Spain,ESP,1961,,2112.117368053689,,,
Spain,ESP,1962,,2094.913094162632,,,
Spain,ESP,1963,,2077.9846098021853,,,
Spain,ESP,1964,,2032.255830439896,,,
Spain,ESP,1965,,2024.530529093724,,,
Spain,ESP,1966,,2025.9194291670867,,,
Spain,ESP,1967,,2034.7692098572504,,,
Spain,ESP,1968,,1997.0129985479712,,,
Spain,ESP,1969,,1988.7646358668733,,,
Spain,ESP,1970,,1996.7204568679551,2124,,
Spain,ESP,1971,,1996.836456894497,,,
Spain,ESP,1972,,1992.692455946312,,,
Spain,ESP,1973,,1980.854453237668,,,
Spain,ESP,1974,,1987.0274546501075,,,
Spain,ESP,1975,,1996.8554568988443,,,
Spain,ESP,1976,,2006.9664592123345,,,
Spain,ESP,1977,,2000.7764577960047,,,2036.3
Spain,ESP,1978,,1973.552451566903,,,2004.9
Spain,ESP,1979,,1929.8564415688552,,,1954.3
Spain,ESP,1980,,1918.122438884008,1968,,1936
Spain,ESP,1981,,1884.020431081156,,,1901.59999999999
Spain,ESP,1982,,1862.9254262544248,,,1880.3
Spain,ESP,1983,,1830.7574188940905,,,1847.9
Spain,ESP,1984,,1786.692408811612,,,1803.4
Spain,ESP,1985,,1776.7004065253504,,,1793.3
Spain,ESP,2005,,1723.7191693225875,,,1723.7
Spain,ESP,2016,,1701.4500619526193,,,1701.5
Spain,ESP,2017,,1689.476219704042,,,1689.5
Spain,ESP,2018,,1695.5010168191477,,,1695.5
Spain,ESP,2019,,1685.951505577145,,,1686
Spain,ESP,1870,,,2968,,
Spain,ESP,1880,,,2876,,
Spain,ESP,1890,,,2787,,
Spain,ESP,1900,,,2710,,
Spain,ESP,1913,,,2601,,
Spain,ESP,1929,,,2342,,
Spain,ESP,1938,,,2030,,
Sri Lanka,LKA,1970,,1895.5146728994016,,,
Sri Lanka,LKA,1971,,1895.16413478544,,,
Sri Lanka,LKA,1972,,1894.9241890194205,,,
Sri Lanka,LKA,1973,,1894.806149438749,,,
Sri Lanka,LKA,1974,,1894.736087405504,,,
Sri Lanka,LKA,1975,,1894.653746250148,,,
Sri Lanka,LKA,1976,,1894.200852861226,,,
Sri Lanka,LKA,1977,,1949.3335190896785,,,
Sri Lanka,LKA,1978,,1953.1151934221195,,,
Sri Lanka,LKA,1979,,1956.9513129093443,,,
Sri Lanka,LKA,1980,,1960.8510887696164,,,
Sri Lanka,LKA,1981,,1968.473708892743,,,
Sri Lanka,LKA,1982,,1972.9618021251088,,,
Sri Lanka,LKA,1983,,1986.3511668708747,,,
Sri Lanka,LKA,1984,,1966.2671246049613,,,
Sri Lanka,LKA,1985,,1893.413244906787,,,
Sri Lanka,LKA,1986,,1956.4220048388945,,,
Sri Lanka,LKA,1987,,1962.995659623616,,,
Sri Lanka,LKA,1988,,1969.518013905583,,,
Sri Lanka,LKA,1989,,1976.1237375119,,,
Sri Lanka,LKA,1990,,1982.901631295572,,,
Sri Lanka,LKA,1991,,1998.1084380769817,,,
Sri Lanka,LKA,1992,,2001.6264204373167,,,
Sri Lanka,LKA,1993,,2017.428409373196,,,
Sri Lanka,LKA,1994,,1961.7677659484432,,,
Sri Lanka,LKA,1995,,1943.484564954476,,,
Sri Lanka,LKA,1996,,1936.9487235064923,,,
Sri Lanka,LKA,1997,,1894.859848516285,,,
Sri Lanka,LKA,1998,,1910.487774888456,,,
Sri Lanka,LKA,1999,,1932.793717105929,,,
Sri Lanka,LKA,2000,,2000.739618447685,,,
Sri Lanka,LKA,2001,,1975.6602886809424,,,
Sri Lanka,LKA,2002,,1812.2015836071232,,,
Sri Lanka,LKA,2003,,1733.871344030947,,,
Sri Lanka,LKA,2004,,1856.2976477985264,,,
Sri Lanka,LKA,2005,,1887.692569241944,,,
Sri Lanka,LKA,2006,,1835.42959351058,,,
Sri Lanka,LKA,2007,,1861.297980300732,,,
Sri Lanka,LKA,2008,,1823.991013408579,,,
Sri Lanka,LKA,2009,,1810.628695988401,,,
Sri Lanka,LKA,2010,,1872.3361051309143,,,
Sri Lanka,LKA,2011,,1993.6792829746607,,,
Sri Lanka,LKA,2012,,2052.953277661584,,,
Sri Lanka,LKA,2013,,1896.6603426330432,,,
Sri Lanka,LKA,2014,,1926.3551158893936,,,
Sri Lanka,LKA,2015,,1924.0124704762216,,,
Sri Lanka,LKA,2016,,1922.448990479364,,,
Sri Lanka,LKA,2017,,1922.5131810600133,,,
Sri Lanka,LKA,2018,,1922.5131810600133,,,
Sri Lanka,LKA,2019,,1922.5131810600133,,,
Sweden,SWE,1995,1502.75915527344,1638.9310019132497,,,1482
Sweden,SWE,1996,1563.91296386719,1651.4807490417247,,,1494
Sweden,SWE,1997,1600.36962890625,1656.3065736756196,,,1498
Sweden,SWE,1998,1562.09448242188,1655.183735013011,,,1497
Sweden,SWE,1999,1581.17932128906,1664.77678784125,,,1506
Sweden,SWE,2000,1583.970703125,1643.438430059524,1645,,1486
Sweden,SWE,2001,1559.796875,1620.152108570908,,,1465
Sweden,SWE,2002,1553.58203125,1597.0250153643046,,,1445
Sweden,SWE,2003,1530.57214355469,1583.2997573371183,,,1432
Sweden,SWE,2004,1542.04602050781,1606.8490940107888,,,1453
Sweden,SWE,2005,1563.57800292969,1605.513842185269,,,1452
Sweden,SWE,2006,1557.77221679688,1603.951415905184,,,1451
Sweden,SWE,2007,1559.14379882812,1616.890264117582,,,1462
Sweden,SWE,2008,1577.009765625,1627.1318510063877,,,1472
Sweden,SWE,2009,1560.31604003906,1613.096305595409,,,1459
Sweden,SWE,2010,1597.01403808594,1640.514111331388,,,1484
Sweden,SWE,2011,1597.54211425781,1640.9914224757265,,,1484
Sweden,SWE,2012,1597.06127929688,1627.2945346098156,,,1472
Sweden,SWE,2013,1580.92443847656,1617.9559075342463,,,1463
Sweden,SWE,2014,1584.59704589844,1619.4304892979274,,,1465
Sweden,SWE,2015,1575.060546875,1620.925637025481,,,1466
Sweden,SWE,1950,,2005.2626078538465,2009,,1842
Sweden,SWE,1951,,1995.4649078154723,,,1833
Sweden,SWE,1952,,1995.4649078154723,,,1833
Sweden,SWE,1953,,1975.869507738725,,,1815
Sweden,SWE,1954,,1986.755841114696,,,1825
Sweden,SWE,1955,,1975.869507738725,,,1815
Sweden,SWE,1956,,1950.830940973992,,,1792
Sweden,SWE,1957,,1950.830940973992,,,1792
Sweden,SWE,1958,,1919.260574183676,,,1763
Sweden,SWE,1959,,1893.133374081346,,,1739
Sweden,SWE,1960,,1888.7788407309567,1902,,1735
Sweden,SWE,1961,,1890.956107406152,,,1737
Sweden,SWE,1962,,1878.981140692584,,,1726
Sweden,SWE,1963,,1872.4493406670013,,,1720
Sweden,SWE,1964,,1841.967607214283,,,1692
Sweden,SWE,1965,,1831.081273838312,,,1682
Sweden,SWE,1966,,1816.9290404495496,,,1669
Sweden,SWE,1967,,1786.447306996831,,,1641
Sweden,SWE,1968,,1742.9019734929473,,,1601
Sweden,SWE,1969,,1720.0406734034082,,,1580
Sweden,SWE,1970,,1703.7111733394518,1683,,1565
Sweden,SWE,1971,,1672.183170131721,,,1536
Sweden,SWE,1972,,1633.287166174353,,,1500
Sweden,SWE,1973,,1617.4051645584818,,,1485
Sweden,SWE,1974,,1599.0721626932404,,,1468
Sweden,SWE,1975,,1575.3861602833726,,,1446
Sweden,SWE,1976,,1588.1461615816042,,,1454
Sweden,SWE,1977,,1557.8521584994237,,,1430
Sweden,SWE,1978,,1520.77815472743,,,1394
Sweden,SWE,1979,,1511.5731537908923,,,1384
Sweden,SWE,1980,,1514.605154099375,1523,,1383
Sweden,SWE,1981,,1506.2221532464694,,,1375
Sweden,SWE,1982,,1520.3321546820532,,,1388
Sweden,SWE,1983,,1529.6161556266284,,,1396
Sweden,SWE,1984,,1531.790155847816,,,1398
Sweden,SWE,1985,,1535.8221562580409,,,1402
Sweden,SWE,1986,,1533.843156056693,,,1400
Sweden,SWE,1987,,1543.9461570845951,,,1409
Sweden,SWE,1988,,1563.488159072843,,,1427
Sweden,SWE,1989,,1562.3411589561445,,,1426
Sweden,SWE,1990,,1558.6711585827502,1550,,1423
Sweden,SWE,1991,,1545.4251572350718,,,1411
Sweden,SWE,1992,,1563.0081590240063,,,1427
Sweden,SWE,1993,,1594.68116224649,,,1442
Sweden,SWE,1994,,1633.4432604041049,,,1477
Sweden,SWE,2016,,1634.1693046053304,,,1478
Sweden,SWE,2017,,1621.4727106008052,,,1467
Sweden,SWE,2018,,1620.7348412028955,,,1466
Sweden,SWE,2019,,1605.2766023828558,,,1452
Sweden,SWE,1870,,,3436,,
Sweden,SWE,1880,,,3187,,
Sweden,SWE,1890,,,2937,,
Sweden,SWE,1900,,,2745,,
Sweden,SWE,1913,,,2745,,
Sweden,SWE,1929,,,2152,,
Sweden,SWE,1938,,,2131,,
Switzerland,CHE,1996,1709.11877441406,1696.8719427555793,,,1696.9
Switzerland,CHE,1997,1709.86157226562,1687.4536095430333,,,1687.5
Switzerland,CHE,1998,1705.02978515625,1695.534484853394,,,1695.5
Switzerland,CHE,1999,1706.00769042969,1717.400976178042,,,1717.4
Switzerland,CHE,2000,1713.59704589844,1712.7430820604757,1597,,1712.7
Switzerland,CHE,2001,1714.63671875,1672.8507174669635,,,1672.8
Switzerland,CHE,2002,1684.45593261719,1651.2582839352974,,,1651.3
Switzerland,CHE,2003,1682.56811523438,1664.540531582513,,,1664.5
Switzerland,CHE,2004,1695.48608398438,1694.9532878363664,,,1695
Switzerland,CHE,2005,1691.87475585938,1689.970226749601,,,1690
Switzerland,CHE,2006,1688.31860351562,1679.2383817442085,,,1679.2
Switzerland,CHE,2007,1685.462890625,1668.8700287965526,,,1668.9
Switzerland,CHE,2008,1687.34509277344,1659.4589794661283,,,1659.5
Switzerland,CHE,2009,1657.75183105469,1650.7787904079337,,,1650.8
Switzerland,CHE,2010,1670.61010742188,1624.3463818844202,,,1624.3
Switzerland,CHE,2011,1670.52673339844,1619.3169128291083,,,1619.3
Switzerland,CHE,2012,1661.24133300781,1603.2313689246027,,,1603.2
Switzerland,CHE,2013,1655.58605957031,1582.892371139248,,,1582.9
Switzerland,CHE,2014,1647.35998535156,1575.321497230385,,,1575.3
Switzerland,CHE,2015,1648.29138183594,1589.475082024818,,,1589.5
Switzerland,CHE,1950,,2039.995275458577,2092,,
Switzerland,CHE,1951,,2032.350876438519,,,
Switzerland,CHE,1952,,2024.735122992831,,,
Switzerland,CHE,1953,,2017.1479077790093,,,
Switzerland,CHE,1954,,2009.589123856791,,,
Switzerland,CHE,1955,,2002.0586646866457,,,
Switzerland,CHE,1956,,1994.5564241282752,,,
Switzerland,CHE,1957,,1987.082296439117,,,
Switzerland,CHE,1958,,1979.6361762728536,,,
Switzerland,CHE,1959,,1972.2179586779284,,,
Switzerland,CHE,1960,,1964.827539096064,1952,,
Switzerland,CHE,1961,,1967.635134595792,,,
Switzerland,CHE,1962,,1970.446741945075,,,
Switzerland,CHE,1963,,1973.2623668765552,,,
Switzerland,CHE,1964,,1976.0820151310647,,,
Switzerland,CHE,1965,,1978.9056924576391,,,
Switzerland,CHE,1966,,1981.733404613529,,,
Switzerland,CHE,1967,,1984.565157364212,,,
Switzerland,CHE,1968,,1987.400956483404,,,
Switzerland,CHE,1969,,1990.2408077530688,,,
Switzerland,CHE,1970,,1993.084716963437,1835,,
Switzerland,CHE,1971,,1982.778648282825,,,
Switzerland,CHE,1972,,1958.4653613123048,,,
Switzerland,CHE,1973,,1931.66650101595,,,
Switzerland,CHE,1974,,1902.8223681467448,,,
Switzerland,CHE,1975,,1894.040031267439,,,
Switzerland,CHE,1976,,1890.915615336521,,,
Switzerland,CHE,1977,,1863.4857832936573,,,
